conid,ticker,candidate_date,close_asof,sharesbas,sharefactor,sf1_datekey,staleness_days,computed_market_cap,vendor_marketcap_anchor,relative_diff_pct,boundary_distance_pct,market_cap_bucket,market_cap_reason_code
77791077,NXPI,2025-12-11,231.83,251674471.0,1.0,2025-10-28,44.0,58345692611.93,53596595344.0,8.86,16.69,Large-high,MARKET_CAP_OK
274144952,CVNA,2025-12-11,94.55,1087713320.0,1.0,2025-10-29,43.0,102843294406.0,76999225923.0,33.56,48.58,UNBUCKETED,MARKET_CAP_SUSPECT
9282,LUV,2025-12-12,41.17,517155080.0,1.0,2025-10-23,50.0,21291274643.600002,16367958282.0,30.08,57.42,UNBUCKETED,MARKET_CAP_SUSPECT
268376,DECK,2025-12-12,101.18,145744833.0,1.0,2025-10-31,42.0,14746462202.94,11878203890.0,24.15,47.46,Large-low,MARKET_CAP_OK
271568,MCHP,2025-12-12,67.18,540446834.0,1.0,2025-11-06,36.0,36307218308.12,32075519598.0,13.19,27.39,Large-low,MARKET_CAP_OK
272667,ODFL,2025-12-12,159.49,209098439.0,1.0,2025-11-06,36.0,33349110036.11,28790764066.0,15.83,33.3,Large-low,MARKET_CAP_OK
77791077,NXPI,2025-12-12,228.16,251674471.0,1.0,2025-10-28,45.0,57422047303.36,53596595344.0,7.14,14.84,Large-high,MARKET_CAP_OK
9282,LUV,2025-12-15,41.72,517155080.0,1.0,2025-10-23,53.0,21575709937.6,16367958282.0,31.82,56.85,UNBUCKETED,MARKET_CAP_SUSPECT
271568,MCHP,2025-12-15,67.18,540446834.0,1.0,2025-11-06,39.0,36307218308.12,32075519598.0,13.19,27.39,Large-low,MARKET_CAP_OK
49388062,DLTR,2025-12-15,131.17,198853187.0,1.0,2025-12-03,12.0,26083572538.789997,22454501876.0,16.16,47.83,Large-low,MARKET_CAP_OK
70212228,DG,2025-12-15,132.93,220118871.0,1.0,2025-12-04,11.0,29260401522.030003,27578693348.0,6.1,41.48,Large-low,MARKET_CAP_OK
120643512,NCLH,2025-12-15,21.65,455257489.0,1.0,2025-11-04,41.0,9856324636.849998,8554288218.0,15.22,1.44,Mid,MARKET_CAP_OK
274144952,CVNA,2025-12-15,89.58,1087713320.0,1.0,2025-10-29,47.0,97437359205.59999,76999225923.0,26.54,51.28,UNBUCKETED,MARKET_CAP_SUSPECT
691984365,GEV,2025-12-15,681.35,271320459.0,1.0,2025-10-22,54.0,184864194739.65,156280584384.0,18.29,7.57,Large-high,MARKET_CAP_OK
9282,LUV,2025-12-16,42.17,517155080.0,1.0,2025-10-23,54.0,21808429723.600002,16367958282.0,33.24,56.38,UNBUCKETED,MARKET_CAP_SUSPECT
271568,MCHP,2025-12-16,65.9,540446834.0,1.0,2025-11-06,40.0,35615446360.600006,32075519598.0,11.04,28.77,Large-low,MARKET_CAP_OK
76792991,TSLA,2025-12-16,489.88,3325819167.0,1.0,2025-10-23,54.0,1629252293529.96,1493226289600.0,9.11,714.63,Mega,MARKET_CAP_OK
120643512,NCLH,2025-12-16,21.54,455257489.0,1.0,2025-11-04,42.0,9806246313.06,8554288218.0,14.64,1.94,Mid,MARKET_CAP_OK
9282,LUV,2025-12-17,40.98,517155080.0,1.0,2025-10-23,55.0,21193015178.399998,16367958282.0,29.48,57.61,UNBUCKETED,MARKET_CAP_SUSPECT
120643512,NCLH,2025-12-17,21.54,455257489.0,1.0,2025-11-04,43.0,9806246313.06,8554288218.0,14.64,1.94,Mid,MARKET_CAP_OK
554208351,WBD,2025-12-17,28.21,2477974509.0,1.0,2025-11-06,41.0,69903660898.89,55556188492.0,25.83,39.81,UNBUCKETED,MARKET_CAP_SUSPECT
9282,LUV,2025-12-18,40.73,517155080.0,1.0,2025-10-23,56.0,21063726408.399998,16367958282.0,28.69,57.87,UNBUCKETED,MARKET_CAP_SUSPECT
45157951,LULU,2025-12-18,215.11,112190041.0,1.0,2025-12-11,7.0,24133199719.510002,20980659567.0,15.03,51.73,Large-low,MARKET_CAP_OK
120643512,NCLH,2025-12-18,21.63,455257489.0,1.0,2025-11-04,44.0,9847219487.07,8554288218.0,15.11,1.53,Mid,MARKET_CAP_OK
274144952,CVNA,2025-12-18,93.15,1087713320.0,1.0,2025-10-29,50.0,101320495758.0,76999225923.0,31.59,49.34,UNBUCKETED,MARKET_CAP_SUSPECT
9939,MU,2025-12-19,265.92,1125509261.0,1.0,2025-12-18,1.0,299295422685.12,279745326822.0,6.99,49.65,Mega,MARKET_CAP_OK
11520,RCL,2025-12-19,293.59,272712972.0,1.0,2025-10-28,52.0,80065801449.48,79891265147.0,0.22,59.97,Large-high,MARKET_CAP_OK
120643512,NCLH,2025-12-19,23.04,455257489.0,1.0,2025-11-04,45.0,10489132546.56,8554288218.0,22.62,4.89,Large-low,MARKET_CAP_OK
