conid,candidate_date,sf1_datekey,staleness_days,staleness_flag,identity_tier,is_alias,coverage_status,reason_code,revenue,netinc,eps,fcf,roe,grossmargin,netmargin,debt,de,assets,equity,ticker,mle_rank,irc_rank,source_signal_label
7890,2025-10-30,2025-10-24,6,,MATCHED_STRONG,False,OK,,22137000000.0,1309000000.0,1.52,2086000000.0,0.126,0.162,0.059,8567000000.0,1.462,25164000000.0,10203000000.0,HAL,3,3,MLE_TOP10xIRC_TOP10_20d
12729,2025-10-30,2025-10-30,0,,MATCHED_STRONG,False,OK,,2859571000.0,443079000.0,2.75,456827000.0,0.159,0.589,0.155,268751000.0,0.459,3963731000.0,2717275000.0,TER,1,2,MLE_TOP10xIRC_TOP10_20d
80986742,2025-10-30,2025-10-21,9,,MATCHED_STRONG,False,OK,,187435000000.0,3045000000.0,5.31,8296000000.0,0.074,0.094,0.026,132503000000.0,3.311,288168000000.0,66374000000.0,GM,8,10,MLE_TOP10xIRC_TOP10_20d
201113895,2025-10-30,2025-08-19,72,,MATCHED_STRONG,False,OK,,1645000000.0,25900000.0,0.38,-56600000.0,0.027,0.28,0.016,2608200000.0,2.718,4218700000.0,1134700000.0,LITE,5,4,MLE_TOP10xIRC_TOP10_20d
491932113,2025-10-30,2025-08-01,90,,MATCHED_NAME_VERIFIED,False,OK,,9097000000.0,1469000000.0,6.93,819000000.0,-1.605,0.352,0.161,4995000000.0,-18.711,8023000000.0,-453000000.0,STX,9,4,MLE_TOP10xIRC_TOP10_20d
7890,2025-10-31,2025-10-24,7,,MATCHED_STRONG,False,OK,,22137000000.0,1309000000.0,1.52,2086000000.0,0.126,0.162,0.059,8567000000.0,1.462,25164000000.0,10203000000.0,HAL,7,4,MLE_TOP10xIRC_TOP10_20d
12729,2025-10-31,2025-10-30,1,,MATCHED_STRONG,False,OK,,2859571000.0,443079000.0,2.75,456827000.0,0.159,0.589,0.155,268751000.0,0.459,3963731000.0,2717275000.0,TER,1,2,MLE_TOP10xIRC_TOP10_20d
13681,2025-10-31,2025-10-31,0,,MATCHED_STRONG,False,OK,,12002000000.0,2551000000.0,7.26,1944000000.0,0.349,0.393,0.207,4683000000.0,1.4,14359000000.0,5888000000.0,WDC,9,5,MLE_TOP10xIRC_TOP10_20d
80986742,2025-10-31,2025-10-21,10,,MATCHED_STRONG,False,OK,,187435000000.0,3045000000.0,5.31,8296000000.0,0.074,0.094,0.026,132503000000.0,3.311,288168000000.0,66374000000.0,GM,10,6,MLE_TOP10xIRC_TOP10_20d
201113895,2025-10-31,2025-08-19,73,,MATCHED_STRONG,False,OK,,1645000000.0,25900000.0,0.38,-56600000.0,0.027,0.28,0.016,2608200000.0,2.718,4218700000.0,1134700000.0,LITE,3,5,MLE_TOP10xIRC_TOP10_20d
7890,2025-11-03,2025-10-24,10,,MATCHED_STRONG,False,OK,,22137000000.0,1309000000.0,1.52,2086000000.0,0.126,0.162,0.059,8567000000.0,1.462,25164000000.0,10203000000.0,HAL,8,2,MLE_TOP10xIRC_TOP10_20d
12729,2025-11-03,2025-10-30,4,,MATCHED_STRONG,False,OK,,2859571000.0,443079000.0,2.75,456827000.0,0.159,0.589,0.155,268751000.0,0.459,3963731000.0,2717275000.0,TER,1,3,MLE_TOP10xIRC_TOP10_20d
13681,2025-11-03,2025-10-31,3,,MATCHED_STRONG,False,OK,,12002000000.0,2551000000.0,7.26,1944000000.0,0.349,0.393,0.207,4683000000.0,1.4,14359000000.0,5888000000.0,WDC,2,4,MLE_TOP10xIRC_TOP10_20d
9063285,2025-11-03,2025-10-22,12,,MATCHED_STRONG,False,OK,,9612000000.0,2746900000.0,7.7,2271300000.0,0.161,0.664,0.286,0.0,0.136,19351800000.0,16929700000.0,ISRG,10,9,MLE_TOP10xIRC_TOP10_20d
201113895,2025-11-03,2025-08-19,76,,MATCHED_STRONG,False,OK,,1645000000.0,25900000.0,0.38,-56600000.0,0.027,0.28,0.016,2608200000.0,2.718,4218700000.0,1134700000.0,LITE,4,4,MLE_TOP10xIRC_TOP10_20d
491932113,2025-11-03,2025-10-31,3,,MATCHED_NAME_VERIFIED,False,OK,,9558000000.0,1713000000.0,8.04,1219000000.0,-2.827,0.369,0.179,4994000000.0,-135.0,8442000000.0,-63000000.0,STX,5,4,MLE_TOP10xIRC_TOP10_20d
12729,2025-11-04,2025-10-30,5,,MATCHED_STRONG,False,OK,,2859571000.0,443079000.0,2.75,456827000.0,0.159,0.589,0.155,268751000.0,0.459,3963731000.0,2717275000.0,TER,3,4,MLE_TOP10xIRC_TOP10_20d
13681,2025-11-04,2025-10-31,4,,MATCHED_STRONG,False,OK,,12002000000.0,2551000000.0,7.26,1944000000.0,0.349,0.393,0.207,4683000000.0,1.4,14359000000.0,5888000000.0,WDC,1,8,MLE_TOP10xIRC_TOP10_20d
4369855,2025-11-04,2025-10-28,7,,MATCHED_STRONG,False,OK,,4813105000.0,1188583000.0,6.04,1197041000.0,0.298,0.929,0.247,35372000.0,0.361,6330356000.0,4651194000.0,INCY,6,10,MLE_TOP10xIRC_TOP10_20d
9063285,2025-11-04,2025-10-22,13,,MATCHED_STRONG,False,OK,,9612000000.0,2746900000.0,7.7,2271300000.0,0.161,0.664,0.286,0.0,0.136,19351800000.0,16929700000.0,ISRG,8,7,MLE_TOP10xIRC_TOP10_20d
36320731,2025-11-04,2025-10-31,4,,MATCHED_STRONG,False,OK,,16504785000.0,600066000.0,4.99,806985000.0,0.338,0.167,0.036,1530548000.0,1.815,5227854000.0,1857041000.0,CHRW,5,5,MLE_TOP10xIRC_TOP10_20d
201113895,2025-11-04,2025-08-19,77,,MATCHED_STRONG,False,OK,,1645000000.0,25900000.0,0.38,-56600000.0,0.027,0.28,0.016,2608200000.0,2.718,4218700000.0,1134700000.0,LITE,10,8,MLE_TOP10xIRC_TOP10_20d
491932113,2025-11-04,2025-10-31,4,,MATCHED_NAME_VERIFIED,False,OK,,9558000000.0,1713000000.0,8.04,1219000000.0,-2.827,0.369,0.179,4994000000.0,-135.0,8442000000.0,-63000000.0,STX,7,8,MLE_TOP10xIRC_TOP10_20d
5407,2025-11-05,2025-10-30,6,,MATCHED_STRONG,False,OK,,234310000000.0,1595000000.0,6.66,4452000000.0,-0.55,0.037,0.007,9032000000.0,-20.132,55228000000.0,-2879000000.0,CAH,8,10,MLE_TOP10xIRC_TOP10_20d
12729,2025-11-05,2025-10-30,6,,MATCHED_STRONG,False,OK,,2859571000.0,443079000.0,2.75,456827000.0,0.159,0.589,0.155,268751000.0,0.459,3963731000.0,2717275000.0,TER,2,6,MLE_TOP10xIRC_TOP10_20d
4369855,2025-11-05,2025-10-28,8,,MATCHED_STRONG,False,OK,,4813105000.0,1188583000.0,6.04,1197041000.0,0.298,0.929,0.247,35372000.0,0.361,6330356000.0,4651194000.0,INCY,10,8,MLE_TOP10xIRC_TOP10_20d
32602412,2025-11-05,2025-10-24,12,,MATCHED_STRONG,False,OK,,12264000000.0,1556000000.0,2.21,1300000000.0,0.681,0.499,0.127,15772000000.0,12.498,21502000000.0,1571000000.0,LVS,7,7,MLE_TOP10xIRC_TOP10_20d
36320731,2025-11-05,2025-10-31,5,,MATCHED_STRONG,False,OK,,16504785000.0,600066000.0,4.99,806985000.0,0.338,0.167,0.036,1530548000.0,1.815,5227854000.0,1857041000.0,CHRW,9,3,MLE_TOP10xIRC_TOP10_20d
5407,2025-11-06,2025-10-30,7,,MATCHED_STRONG,False,OK,,234310000000.0,1595000000.0,6.66,4452000000.0,-0.55,0.037,0.007,9032000000.0,-20.132,55228000000.0,-2879000000.0,CAH,5,9,MLE_TOP10xIRC_TOP10_20d
4369855,2025-11-06,2025-10-28,9,,MATCHED_STRONG,False,OK,,4813105000.0,1188583000.0,6.04,1197041000.0,0.298,0.929,0.247,35372000.0,0.361,6330356000.0,4651194000.0,INCY,10,5,MLE_TOP10xIRC_TOP10_20d
36320731,2025-11-06,2025-10-31,6,,MATCHED_STRONG,False,OK,,16504785000.0,600066000.0,4.99,806985000.0,0.338,0.167,0.036,1530548000.0,1.815,5227854000.0,1857041000.0,CHRW,9,2,MLE_TOP10xIRC_TOP10_20d
584127832,2025-11-06,2025-11-05,1,,MATCHED_STRONG,False,OK,,6043358000.0,249826000.0,0.76,73777000.0,0.022,0.358,0.02,3505852000.0,1.031,14698845000.0,5830199000.0,COHR,2,6,MLE_TOP10xIRC_TOP10_20d
12729,2025-11-07,2025-10-30,8,,MATCHED_STRONG,False,OK,,2859571000.0,443079000.0,2.75,456827000.0,0.159,0.589,0.155,268751000.0,0.459,3963731000.0,2717275000.0,TER,2,6,MLE_TOP10xIRC_TOP10_20d
36320731,2025-11-07,2025-10-31,7,,MATCHED_STRONG,False,OK,,16504785000.0,600066000.0,4.99,806985000.0,0.338,0.167,0.036,1530548000.0,1.815,5227854000.0,1857041000.0,CHRW,8,1,MLE_TOP10xIRC_TOP10_20d
584127832,2025-11-07,2025-11-05,2,,MATCHED_STRONG,False,OK,,6043358000.0,249826000.0,0.76,73777000.0,0.022,0.358,0.02,3505852000.0,1.031,14698845000.0,5830199000.0,COHR,6,4,MLE_TOP10xIRC_TOP10_20d
13681,2025-11-10,2025-10-31,10,,MATCHED_STRONG,False,OK,,12002000000.0,2551000000.0,7.26,1944000000.0,0.349,0.393,0.207,4683000000.0,1.4,14359000000.0,5888000000.0,WDC,1,7,MLE_TOP10xIRC_TOP10_20d
36320731,2025-11-10,2025-10-31,10,,MATCHED_STRONG,False,OK,,16504785000.0,600066000.0,4.99,806985000.0,0.338,0.167,0.036,1530548000.0,1.815,5227854000.0,1857041000.0,CHRW,10,3,MLE_TOP10xIRC_TOP10_20d
201113895,2025-11-10,2025-11-05,5,,MATCHED_STRONG,False,OK,,1841900000.0,112500000.0,1.64,-40600000.0,0.123,0.306,0.061,3280200000.0,4.908,4613100000.0,780800000.0,LITE,2,7,MLE_TOP10xIRC_TOP10_20d
491932113,2025-11-10,2025-10-31,10,,MATCHED_NAME_VERIFIED,False,OK,,9558000000.0,1713000000.0,8.04,1219000000.0,-2.827,0.369,0.179,4994000000.0,-135.0,8442000000.0,-63000000.0,STX,3,7,MLE_TOP10xIRC_TOP10_20d
584127832,2025-11-10,2025-11-05,5,,MATCHED_STRONG,False,OK,,6043358000.0,249826000.0,0.76,73777000.0,0.022,0.358,0.02,3505852000.0,1.031,14698845000.0,5830199000.0,COHR,7,5,MLE_TOP10xIRC_TOP10_20d
5407,2025-11-11,2025-10-30,12,,MATCHED_STRONG,False,OK,,234310000000.0,1595000000.0,6.66,4452000000.0,-0.55,0.037,0.007,9032000000.0,-20.132,55228000000.0,-2879000000.0,CAH,4,5,MLE_TOP10xIRC_TOP10_20d
9160,2025-11-11,2025-10-30,12,,MATCHED_STRONG,False,OK,,59419800000.0,18412100000.0,20.49,9271900000.0,1.023,0.83,0.31,42506600000.0,3.828,114935400000.0,23793300000.0,LLY,7,5,MLE_TOP10xIRC_TOP10_20d
12729,2025-11-11,2025-10-30,12,,MATCHED_STRONG,False,OK,,2859571000.0,443079000.0,2.75,456827000.0,0.159,0.589,0.155,268751000.0,0.459,3963731000.0,2717275000.0,TER,6,10,MLE_TOP10xIRC_TOP10_20d
13681,2025-11-11,2025-10-31,11,,MATCHED_STRONG,False,OK,,12002000000.0,2551000000.0,7.26,1944000000.0,0.349,0.393,0.207,4683000000.0,1.4,14359000000.0,5888000000.0,WDC,1,8,MLE_TOP10xIRC_TOP10_20d
4369855,2025-11-11,2025-10-28,14,,MATCHED_STRONG,False,OK,,4813105000.0,1188583000.0,6.04,1197041000.0,0.298,0.929,0.247,35372000.0,0.361,6330356000.0,4651194000.0,INCY,9,6,MLE_TOP10xIRC_TOP10_20d
201113895,2025-11-11,2025-11-05,6,,MATCHED_STRONG,False,OK,,1841900000.0,112500000.0,1.64,-40600000.0,0.123,0.306,0.061,3280200000.0,4.908,4613100000.0,780800000.0,LITE,3,8,MLE_TOP10xIRC_TOP10_20d
491932113,2025-11-11,2025-10-31,11,,MATCHED_NAME_VERIFIED,False,OK,,9558000000.0,1713000000.0,8.04,1219000000.0,-2.827,0.369,0.179,4994000000.0,-135.0,8442000000.0,-63000000.0,STX,2,8,MLE_TOP10xIRC_TOP10_20d
5407,2025-11-12,2025-10-30,13,,MATCHED_STRONG,False,OK,,234310000000.0,1595000000.0,6.66,4452000000.0,-0.55,0.037,0.007,9032000000.0,-20.132,55228000000.0,-2879000000.0,CAH,3,5,MLE_TOP10xIRC_TOP10_20d
9160,2025-11-12,2025-10-30,13,,MATCHED_STRONG,False,OK,,59419800000.0,18412100000.0,20.49,9271900000.0,1.023,0.83,0.31,42506600000.0,3.828,114935400000.0,23793300000.0,LLY,1,5,MLE_TOP10xIRC_TOP10_20d
269082,2025-11-12,2025-11-06,6,,MATCHED_STRONG,False,OK,,11167760000.0,845503000.0,6.17,922742000.0,0.376,0.329,0.076,560360000.0,1.095,4779582000.0,2280402000.0,EXPD,7,1,MLE_TOP10xIRC_TOP10_20d
4369855,2025-11-12,2025-10-28,15,,MATCHED_STRONG,False,OK,,4813105000.0,1188583000.0,6.04,1197041000.0,0.298,0.929,0.247,35372000.0,0.361,6330356000.0,4651194000.0,INCY,6,4,MLE_TOP10xIRC_TOP10_20d
36320731,2025-11-12,2025-10-31,12,,MATCHED_STRONG,False,OK,,16504785000.0,600066000.0,4.99,806985000.0,0.338,0.167,0.036,1530548000.0,1.815,5227854000.0,1857041000.0,CHRW,10,1,MLE_TOP10xIRC_TOP10_20d
9160,2025-11-13,2025-10-30,14,,MATCHED_STRONG,False,OK,,59419800000.0,18412100000.0,20.49,9271900000.0,1.023,0.83,0.31,42506600000.0,3.828,114935400000.0,23793300000.0,LLY,2,4,MLE_TOP10xIRC_TOP10_20d
266145,2025-11-13,2025-11-05,8,,MATCHED_STRONG,False,OK,,35971000000.0,7005000000.0,13.03,11539000000.0,0.962,0.662,0.195,54587000000.0,8.371,90141000000.0,9619000000.0,AMGN,10,1,MLE_TOP10xIRC_TOP10_20d
3655640,2025-11-13,2025-11-04,9,,MATCHED_STRONG,False,OK,,12938000000.0,391000000.0,3.19,356000000.0,0.116,0.312,0.03,3441000000.0,1.844,11097000000.0,3361000000.0,HSIC,8,4,MLE_TOP10xIRC_TOP10_20d
9160,2025-11-14,2025-10-30,15,,MATCHED_STRONG,False,OK,,59419800000.0,18412100000.0,20.49,9271900000.0,1.023,0.83,0.31,42506600000.0,3.828,114935400000.0,23793300000.0,LLY,2,5,MLE_TOP10xIRC_TOP10_20d
3655640,2025-11-14,2025-11-04,10,,MATCHED_STRONG,False,OK,,12938000000.0,391000000.0,3.19,356000000.0,0.116,0.312,0.03,3441000000.0,1.844,11097000000.0,3361000000.0,HSIC,10,5,MLE_TOP10xIRC_TOP10_20d
201113895,2025-11-14,2025-11-05,9,,MATCHED_STRONG,False,OK,,1841900000.0,112500000.0,1.64,-40600000.0,0.123,0.306,0.061,3280200000.0,4.908,4613100000.0,780800000.0,LITE,7,8,MLE_TOP10xIRC_TOP10_20d
9160,2025-11-17,2025-10-30,18,,MATCHED_STRONG,False,OK,,59419800000.0,18412100000.0,20.49,9271900000.0,1.023,0.83,0.31,42506600000.0,3.828,114935400000.0,23793300000.0,LLY,6,5,MLE_TOP10xIRC_TOP10_20d
266145,2025-11-17,2025-11-05,12,,MATCHED_STRONG,False,OK,,35971000000.0,7005000000.0,13.03,11539000000.0,0.962,0.662,0.195,54587000000.0,8.371,90141000000.0,9619000000.0,AMGN,5,1,MLE_TOP10xIRC_TOP10_20d
70101545,2025-11-17,2025-11-05,12,,MATCHED_STRONG,False,OK,,64235000000.0,19034000000.0,7.57,13049000000.0,0.389,0.772,0.296,41374000000.0,1.497,129546000000.0,51850000000.0,MRK,8,5,MLE_TOP10xIRC_TOP10_20d
201113895,2025-11-17,2025-11-05,12,,MATCHED_STRONG,False,OK,,1841900000.0,112500000.0,1.64,-40600000.0,0.123,0.306,0.061,3280200000.0,4.908,4613100000.0,780800000.0,LITE,2,10,MLE_TOP10xIRC_TOP10_20d
691984360,2025-11-17,2025-11-06,11,,MATCHED_STRONG,False,OK,,8402000000.0,1524000000.0,8.75,50000000.0,0.41,0.541,0.181,5137000000.0,1.802,13973000000.0,4986000000.0,SOLV,9,9,MLE_TOP10xIRC_TOP10_20d
9160,2025-11-18,2025-10-30,19,,MATCHED_STRONG,False,OK,,59419800000.0,18412100000.0,20.49,9271900000.0,1.023,0.83,0.31,42506600000.0,3.828,114935400000.0,23793300000.0,LLY,7,4,MLE_TOP10xIRC_TOP10_20d
266145,2025-11-18,2025-11-05,13,,MATCHED_STRONG,False,OK,,35971000000.0,7005000000.0,13.03,11539000000.0,0.962,0.662,0.195,54587000000.0,8.371,90141000000.0,9619000000.0,AMGN,4,1,MLE_TOP10xIRC_TOP10_20d
273733,2025-11-18,2025-10-28,21,,MATCHED_STRONG,False,OK,,14247800000.0,4578000000.0,43.45,4221700000.0,0.153,0.854,0.321,2705500000.0,0.298,40169400000.0,30957800000.0,REGN,5,1,MLE_TOP10xIRC_TOP10_20d
26734397,2025-11-18,2025-10-30,19,,MATCHED_STRONG,False,OK,,10065900000.0,1608500000.0,10.99,2262100000.0,0.093,0.752,0.16,6590100000.0,0.604,29207500000.0,18207500000.0,BIIB,9,1,MLE_TOP10xIRC_TOP10_20d
70101545,2025-11-18,2025-11-05,13,,MATCHED_STRONG,False,OK,,64235000000.0,19034000000.0,7.57,13049000000.0,0.389,0.772,0.296,41374000000.0,1.497,129546000000.0,51850000000.0,MRK,6,4,MLE_TOP10xIRC_TOP10_20d
474515500,2025-11-18,2025-11-06,12,,MATCHED_STRONG,False,OK,,9744000000.0,1509000000.0,4.18,1903000000.0,0.267,0.365,0.155,4488000000.0,1.817,17699000000.0,5965000000.0,APA,10,3,MLE_TOP10xIRC_TOP10_20d
9160,2025-11-19,2025-10-30,20,,MATCHED_STRONG,False,OK,,59419800000.0,18412100000.0,20.49,9271900000.0,1.023,0.83,0.31,42506600000.0,3.828,114935400000.0,23793300000.0,LLY,6,3,MLE_TOP10xIRC_TOP10_20d
70101545,2025-11-19,2025-11-05,14,,MATCHED_STRONG,False,OK,,64235000000.0,19034000000.0,7.57,13049000000.0,0.389,0.772,0.296,41374000000.0,1.497,129546000000.0,51850000000.0,MRK,7,3,MLE_TOP10xIRC_TOP10_20d
101898880,2025-11-19,2025-11-06,13,,MATCHED_STRONG,False,OK,,5297859000.0,371623000.0,6.59,459114000.0,0.101,0.289,0.07,155217000.0,0.3,4843300000.0,3726261000.0,EPAM,8,10,MLE_TOP10xIRC_TOP10_20d
201113895,2025-11-19,2025-11-05,14,,MATCHED_STRONG,False,OK,,1841900000.0,112500000.0,1.64,-40600000.0,0.123,0.306,0.061,3280200000.0,4.908,4613100000.0,780800000.0,LITE,3,10,MLE_TOP10xIRC_TOP10_20d
474515500,2025-11-19,2025-11-06,13,,MATCHED_STRONG,False,OK,,9744000000.0,1509000000.0,4.18,1903000000.0,0.267,0.365,0.155,4488000000.0,1.817,17699000000.0,5965000000.0,APA,10,5,MLE_TOP10xIRC_TOP10_20d
8719,2025-11-20,2025-10-22,29,,MATCHED_STRONG,False,OK,,92149000000.0,25119000000.0,10.43,19597000000.0,0.327,0.681,0.273,45795000000.0,1.432,192816000000.0,79277000000.0,JNJ,10,2,MLE_TOP10xIRC_TOP10_20d
9160,2025-11-20,2025-10-30,21,,MATCHED_STRONG,False,OK,,59419800000.0,18412100000.0,20.49,9271900000.0,1.023,0.83,0.31,42506600000.0,3.828,114935400000.0,23793300000.0,LLY,5,2,MLE_TOP10xIRC_TOP10_20d
273733,2025-11-20,2025-10-28,23,,MATCHED_STRONG,False,OK,,14247800000.0,4578000000.0,43.45,4221700000.0,0.153,0.854,0.321,2705500000.0,0.298,40169400000.0,30957800000.0,REGN,4,1,MLE_TOP10xIRC_TOP10_20d
70101545,2025-11-20,2025-11-05,15,,MATCHED_STRONG,False,OK,,64235000000.0,19034000000.0,7.57,13049000000.0,0.389,0.772,0.296,41374000000.0,1.497,129546000000.0,51850000000.0,MRK,6,2,MLE_TOP10xIRC_TOP10_20d
196986496,2025-11-20,2025-11-07,13,,MATCHED_STRONG,False,OK,,7975331000.0,1726953000.0,1.77,1947896000.0,0.252,0.558,0.217,110992000.0,0.241,9611273000.0,7745160000.0,MNST,9,8,MLE_TOP10xIRC_TOP10_20d
8719,2025-11-21,2025-10-22,30,,MATCHED_STRONG,False,OK,,92149000000.0,25119000000.0,10.43,19597000000.0,0.327,0.681,0.273,45795000000.0,1.432,192816000000.0,79277000000.0,JNJ,9,2,MLE_TOP10xIRC_TOP10_20d
9160,2025-11-21,2025-10-30,22,,MATCHED_STRONG,False,OK,,59419800000.0,18412100000.0,20.49,9271900000.0,1.023,0.83,0.31,42506600000.0,3.828,114935400000.0,23793300000.0,LLY,4,2,MLE_TOP10xIRC_TOP10_20d
273733,2025-11-21,2025-10-28,24,,MATCHED_STRONG,False,OK,,14247800000.0,4578000000.0,43.45,4221700000.0,0.153,0.854,0.321,2705500000.0,0.298,40169400000.0,30957800000.0,REGN,3,1,MLE_TOP10xIRC_TOP10_20d
26734397,2025-11-21,2025-10-30,22,,MATCHED_STRONG,False,OK,,10065900000.0,1608500000.0,10.99,2262100000.0,0.093,0.752,0.16,6590100000.0,0.604,29207500000.0,18207500000.0,BIIB,6,1,MLE_TOP10xIRC_TOP10_20d
33837089,2025-11-21,2025-10-30,22,,MATCHED_STRONG,False,OK,,4515900000.0,720700000.0,1.84,1061900000.0,0.298,0.59,0.16,2521000000.0,1.751,7500000000.0,2726100000.0,DXCM,8,2,MLE_TOP10xIRC_TOP10_20d
70101545,2025-11-21,2025-11-05,16,,MATCHED_STRONG,False,OK,,64235000000.0,19034000000.0,7.57,13049000000.0,0.389,0.772,0.296,41374000000.0,1.497,129546000000.0,51850000000.0,MRK,5,2,MLE_TOP10xIRC_TOP10_20d
181387075,2025-11-21,2025-08-26,87,,MATCHED_NAME_VERIFIED,False,OK,,34200000000.0,4660000000.0,3.64,5303000000.0,0.096,0.653,0.136,28609000000.0,0.894,90972000000.0,47893000000.0,MDT,7,7,MLE_TOP10xIRC_TOP10_20d
691984360,2025-11-21,2025-11-06,15,,MATCHED_STRONG,False,OK,,8402000000.0,1524000000.0,8.75,50000000.0,0.41,0.541,0.181,5137000000.0,1.802,13973000000.0,4986000000.0,SOLV,2,7,MLE_TOP10xIRC_TOP10_20d
9160,2025-11-24,2025-10-30,25,,MATCHED_STRONG,False,OK,,59419800000.0,18412100000.0,20.49,9271900000.0,1.023,0.83,0.31,42506600000.0,3.828,114935400000.0,23793300000.0,LLY,10,2,MLE_TOP10xIRC_TOP10_20d
273733,2025-11-24,2025-10-28,27,,MATCHED_STRONG,False,OK,,14247800000.0,4578000000.0,43.45,4221700000.0,0.153,0.854,0.321,2705500000.0,0.298,40169400000.0,30957800000.0,REGN,1,1,MLE_TOP10xIRC_TOP10_20d
26734397,2025-11-24,2025-10-30,25,,MATCHED_STRONG,False,OK,,10065900000.0,1608500000.0,10.99,2262100000.0,0.093,0.752,0.16,6590100000.0,0.604,29207500000.0,18207500000.0,BIIB,6,1,MLE_TOP10xIRC_TOP10_20d
33837089,2025-11-24,2025-10-30,25,,MATCHED_STRONG,False,OK,,4515900000.0,720700000.0,1.84,1061900000.0,0.298,0.59,0.16,2521000000.0,1.751,7500000000.0,2726100000.0,DXCM,5,2,MLE_TOP10xIRC_TOP10_20d
70101545,2025-11-24,2025-11-05,19,,MATCHED_STRONG,False,OK,,64235000000.0,19034000000.0,7.57,13049000000.0,0.389,0.772,0.296,41374000000.0,1.497,129546000000.0,51850000000.0,MRK,3,2,MLE_TOP10xIRC_TOP10_20d
181387075,2025-11-24,2025-08-26,90,,MATCHED_NAME_VERIFIED,False,OK,,34200000000.0,4660000000.0,3.64,5303000000.0,0.096,0.653,0.136,28609000000.0,0.894,90972000000.0,47893000000.0,MDT,9,3,MLE_TOP10xIRC_TOP10_20d
691984360,2025-11-24,2025-11-06,18,,MATCHED_STRONG,False,OK,,8402000000.0,1524000000.0,8.75,50000000.0,0.41,0.541,0.181,5137000000.0,1.802,13973000000.0,4986000000.0,SOLV,2,3,MLE_TOP10xIRC_TOP10_20d
6737,2025-11-25,2025-11-04,21,,MATCHED_STRONG,False,OK,,2813367000.0,237482000.0,1.99,497398000.0,0.031,0.553,0.084,3369002000.0,0.646,12138952000.0,7375896000.0,RVTY,10,6,MLE_TOP10xIRC_TOP10_20d
9160,2025-11-25,2025-10-30,26,,MATCHED_STRONG,False,OK,,59419800000.0,18412100000.0,20.49,9271900000.0,1.023,0.83,0.31,42506600000.0,3.828,114935400000.0,23793300000.0,LLY,7,2,MLE_TOP10xIRC_TOP10_20d
273733,2025-11-25,2025-10-28,28,,MATCHED_STRONG,False,OK,,14247800000.0,4578000000.0,43.45,4221700000.0,0.153,0.854,0.321,2705500000.0,0.298,40169400000.0,30957800000.0,REGN,2,1,MLE_TOP10xIRC_TOP10_20d
26734397,2025-11-25,2025-10-30,26,,MATCHED_STRONG,False,OK,,10065900000.0,1608500000.0,10.99,2262100000.0,0.093,0.752,0.16,6590100000.0,0.604,29207500000.0,18207500000.0,BIIB,6,1,MLE_TOP10xIRC_TOP10_20d
70101545,2025-11-25,2025-11-05,20,,MATCHED_STRONG,False,OK,,64235000000.0,19034000000.0,7.57,13049000000.0,0.389,0.772,0.296,41374000000.0,1.497,129546000000.0,51850000000.0,MRK,3,2,MLE_TOP10xIRC_TOP10_20d
691984360,2025-11-25,2025-11-06,19,,MATCHED_STRONG,False,OK,,8402000000.0,1524000000.0,8.75,50000000.0,0.41,0.541,0.181,5137000000.0,1.802,13973000000.0,4986000000.0,SOLV,4,6,MLE_TOP10xIRC_TOP10_20d
273733,2025-11-26,2025-10-28,29,,MATCHED_STRONG,False,OK,,14247800000.0,4578000000.0,43.45,4221700000.0,0.153,0.854,0.321,2705500000.0,0.298,40169400000.0,30957800000.0,REGN,3,1,MLE_TOP10xIRC_TOP10_20d
26734397,2025-11-26,2025-10-30,27,,MATCHED_STRONG,False,OK,,10065900000.0,1608500000.0,10.99,2262100000.0,0.093,0.752,0.16,6590100000.0,0.604,29207500000.0,18207500000.0,BIIB,6,1,MLE_TOP10xIRC_TOP10_20d
70101545,2025-11-26,2025-11-05,21,,MATCHED_STRONG,False,OK,,64235000000.0,19034000000.0,7.57,13049000000.0,0.389,0.772,0.296,41374000000.0,1.497,129546000000.0,51850000000.0,MRK,5,3,MLE_TOP10xIRC_TOP10_20d
691984360,2025-11-26,2025-11-06,20,,MATCHED_STRONG,False,OK,,8402000000.0,1524000000.0,8.75,50000000.0,0.41,0.541,0.181,5137000000.0,1.802,13973000000.0,4986000000.0,SOLV,2,6,MLE_TOP10xIRC_TOP10_20d
691984360,2025-11-28,2025-11-06,22,,MATCHED_STRONG,False,OK,,8402000000.0,1524000000.0,8.75,50000000.0,0.41,0.541,0.181,5137000000.0,1.802,13973000000.0,4986000000.0,SOLV,8,8,MLE_TOP10xIRC_TOP10_20d
274144952,2025-12-01,2025-10-29,33,,MATCHED_STRONG,False,OK,,18266000000.0,629000000.0,0.934,550000000.0,0.371,0.214,0.034,5605000000.0,3.029,9853000000.0,2279000000.0,CVNA,2,7,MLE_TOP10xIRC_TOP10_20d
270825,2025-12-02,2025-10-24,39,,MATCHED_STRONG,False,OK,,12048818000.0,572667000.0,5.82,933052000.0,0.152,0.456,0.048,1601854000.0,1.27,8107652000.0,3571866000.0,JBHT,10,10,MLE_TOP10xIRC_TOP10_20d
44001820,2025-12-02,2025-10-09,54,,MATCHED_STRONG,False,OK,,62920000000.0,4630000000.0,7.14,3074000000.0,0.276,0.468,0.074,20978000000.0,3.23,79623000000.0,18822000000.0,DAL,7,1,MLE_TOP10xIRC_TOP10_20d
