,conid,candidate_date,ticker,A,B,C,D,E,F,ret_fwd_5d,ret_fwd_10d,ret_fwd_20d,spyrel_fwd_5d,spyrel_fwd_10d,spyrel_fwd_20d
1046,346218218,2026-05-28,DELL,True,True,True,False,False,False,37.3001,26.4059,32.2567,36.6415,28.4441,34.0643
1047,481863646,2026-05-28,APP,True,True,True,True,False,True,0.9568,-6.0344,-20.0703,0.2982,-3.9963,-18.2628
1048,731466419,2026-05-28,SMCI,True,False,True,True,False,False,21.477,6.5133,-32.7361,20.8184,8.5515,-30.9285
1049,8314,2026-05-29,IBM,True,True,True,True,False,True,2.6293,-5.7018,-16.3533,2.9254,-3.4202,-15.0657
1050,49921110,2026-05-29,NTAP,True,True,True,True,False,True,3.8958,-2.2836,-8.3654,4.1919,-0.0019,-7.0778
1051,109911821,2026-05-29,NOW,True,True,True,False,True,True,-5.2022,-8.1853,-23.5829,-4.9061,-5.9036,-22.2953
1052,209411801,2026-05-29,HPQ,True,True,True,False,False,False,-3.6982,-6.1391,-13.0917,-3.4021,-3.8574,-11.8042
1053,346218218,2026-05-29,DELL,True,True,True,False,False,False,0.0404,-4.7849,-2.7108,0.3365,-2.5033,-1.4233
1054,731466419,2026-05-29,SMCI,True,False,True,True,False,False,2.8857,-4.5563,-33.478,3.1818,-2.2747,-32.1904
1055,8314,2026-06-01,IBM,True,True,True,True,False,True,-12.3588,-14.222,-21.2846,-9.8118,-11.4825,-19.4191
1056,9560,2026-06-01,MGM,True,True,True,False,False,False,-6.7666,-6.8455,-8.1278,-4.2196,-4.1061,-6.2624
1057,9939,2026-06-01,MU,True,True,True,True,True,True,-8.3264,-3.8271,16.985,-5.7794,-1.0877,18.8505
1058,49921110,2026-06-01,NTAP,True,True,True,True,False,True,-5.2254,-10.7012,-11.9032,-2.6784,-7.9617,-10.0377
1059,109911821,2026-06-01,NOW,True,True,True,False,True,True,-15.9502,-24.1278,-31.5398,-13.4032,-21.3883,-29.6744
1060,209411798,2026-06-01,HPE,True,False,True,False,False,False,6.1064,-0.4255,2.9787,8.6534,2.3139,4.8441
1061,209411801,2026-06-01,HPQ,True,True,True,False,False,False,-13.4969,-15.8828,-19.7682,-10.9499,-13.1433,-17.9028
1062,346218218,2026-06-01,DELL,True,True,True,False,False,False,-13.9905,-15.9906,-10.1404,-11.4435,-13.2512,-8.2749
1063,731466419,2026-06-01,SMCI,True,False,True,True,False,False,-6.1647,-31.8046,-24.3601,-3.6177,-29.0651,-22.4946
1064,8314,2026-06-02,IBM,True,True,True,True,False,True,-14.704,-17.3101,-23.3909,-12.0249,-14.964,-21.3924
1065,9939,2026-06-02,MU,True,True,True,True,True,True,-10.7903,-7.7521,13.8408,-8.1112,-5.406,15.8393
1066,272800,2026-06-02,ORCL,True,False,True,True,False,False,-13.3944,-24.7158,-28.4201,-10.7152,-22.3698,-26.4216
1067,49921110,2026-06-02,NTAP,True,True,True,True,False,True,-3.0346,-7.9879,-9.8668,-0.3555,-5.6419,-7.8683
1068,209411798,2026-06-02,HPE,True,True,True,False,False,False,-11.1843,-14.2119,-13.8023,-8.5052,-11.8659,-11.8038
1069,346218218,2026-06-02,DELL,True,True,True,False,False,False,-7.9346,-9.1291,-3.8134,-5.2554,-6.7831,-1.8149
1070,731466419,2026-06-02,SMCI,True,False,True,True,False,False,-12.3181,-39.3064,-29.3203,-9.639,-36.9603,-27.3218
1071,8314,2026-06-03,IBM,True,True,True,True,False,True,-8.1177,-12.08,-13.3135,-6.1263,-12.1582,-10.5743
1072,9560,2026-06-03,MGM,True,True,True,False,False,False,-2.1532,0.6625,-2.8571,-0.1618,0.5843,-0.118
1073,9939,2026-06-03,MU,True,True,True,True,True,True,-12.0687,0.7799,-2.5751,-10.0773,0.7017,0.1641
1074,49921110,2026-06-03,NTAP,True,True,True,True,False,True,-5.9476,-10.6362,-12.8452,-3.9562,-10.7144,-10.106
1075,209411798,2026-06-03,HPE,True,True,True,False,False,False,-9.5739,-11.1151,-11.2965,-7.5825,-11.1934,-8.5573
1076,346218218,2026-06-03,DELL,True,True,True,False,False,False,-4.8233,-2.8522,1.5911,-2.8319,-2.9304,4.3303
1077,731466419,2026-06-03,SMCI,True,False,True,True,False,False,-7.2332,-34.9431,-29.7343,-5.2418,-35.0213,-26.9951
1078,8314,2026-06-04,IBM,True,True,True,True,False,True,-8.0459,-10.9554,-12.8608,-5.3989,-10.6569,-9.7106
1079,9560,2026-06-04,MGM,True,True,True,False,False,False,-1.6479,1.4184,-1.773,0.9991,1.717,1.3772
1080,9939,2026-06-04,MU,True,True,True,True,True,True,-6.0351,9.2359,5.2721,-3.3882,9.5345,8.4223
1081,49921110,2026-06-04,NTAP,True,True,True,True,False,True,-7.7542,-9.5321,-13.0318,-5.1073,-9.2336,-9.8816
1082,209411798,2026-06-04,HPE,True,True,True,False,False,False,-10.095,-8.6981,-9.201,-7.448,-8.3996,-6.0507
1083,346218218,2026-06-04,DELL,True,True,True,False,False,False,-9.5415,-3.0755,2.8456,-6.8945,-2.777,5.9959
1084,731466419,2026-06-04,SMCI,True,False,True,True,False,False,-13.3475,-34.2217,-30.8102,-10.7006,-33.9232,-27.66
1085,9560,2026-06-05,MGM,True,True,True,False,False,False,-1.2629,2.3364,-0.6525,0.3804,-0.0065,-0.2118
1086,1715006,2026-06-05,A,True,True,True,True,True,True,-2.8204,-3.5809,0.0517,-1.1772,-5.9238,0.4923
1087,49921110,2026-06-05,NTAP,True,True,True,True,False,True,-3.8194,-3.125,-7.4533,-2.1762,-5.4679,-7.0127
1088,209411798,2026-06-05,HPE,True,True,True,False,False,False,-7.5407,-0.3659,-5.0407,-5.8974,-2.7087,-4.6
1089,346218218,2026-06-05,DELL,True,True,True,False,False,False,-6.2273,3.7222,3.8186,-4.5841,1.3793,4.2592
1090,731466419,2026-06-05,SMCI,True,False,True,True,False,False,-29.707,-25.9126,-23.9193,-28.0637,-28.2555,-23.4787
1091,9560,2026-06-08,MGM,True,True,True,False,False,False,2.8777,-0.8887,5.1418,0.766,-1.906,4.901
1092,49921110,2026-06-08,NTAP,True,True,True,True,False,True,-4.985,-6.2239,-8.9543,-7.0967,-7.2412,-9.1951
1093,209411798,2026-06-08,HPE,True,True,True,False,False,False,-1.7044,-4.9328,-10.9485,-3.8161,-5.9501,-11.1893
1094,346218218,2026-06-08,DELL,True,True,True,False,False,False,2.071,2.1783,3.4534,-0.0407,1.161,3.2126
1095,731466419,2026-06-08,SMCI,True,False,True,True,False,False,-29.8704,-30.3023,-36.0082,-31.9821,-31.3196,-36.249
1096,8251,2026-06-09,HUM,True,True,True,False,True,True,4.7029,-0.6774,7.0819,2.2906,-1.6732,6.546
1097,9560,2026-06-09,MGM,True,True,True,False,False,False,3.1177,-1.2301,5.3871,0.7054,-2.226,4.8511
1098,1715006,2026-06-09,A,True,True,True,True,True,True,-3.6094,-6.6357,-1.956,-6.0217,-7.6315,-2.4919
1099,2730877,2026-06-09,CRL,True,False,True,False,True,False,-0.7269,-4.3666,18.8149,-3.1392,-5.3625,18.2789
1100,49921110,2026-06-09,NTAP,True,True,True,True,False,True,-1.9273,-4.0545,-6.0242,-4.3396,-5.0504,-6.5602
1101,209411798,2026-06-09,HPE,True,True,True,False,False,False,1.5538,0.2693,-7.9967,-0.8586,-0.7265,-8.5326
1102,346218218,2026-06-09,DELL,True,True,True,False,False,False,7.1481,9.6731,8.5992,4.7358,8.6772,8.0633
1103,1715006,2026-06-10,A,True,True,True,True,True,True,-0.7826,-3.8976,0.9193,-4.8353,-6.5112,-2.0224
1104,272667,2026-06-11,ODFL,True,True,False,True,True,True,-6.5144,-11.3981,-12.0278,-8.2182,-12.2968,-13.1121
1105,49921110,2026-06-11,NTAP,True,True,True,True,False,True,0.4923,-1.346,-2.5488,-1.2115,-2.2447,-3.6331
1106,209411798,2026-06-11,HPE,True,True,True,False,False,False,3.3761,3.4188,-6.0897,1.6723,2.5201,-7.1741
1107,346218218,2026-06-11,DELL,True,True,True,False,False,False,3.2265,6.9639,8.6346,1.5227,6.0652,7.5502
1108,8251,2026-06-12,HUM,True,True,True,False,True,True,-4.5409,-4.8784,4.6226,-4.4344,-5.2343,4.2142
1109,9560,2026-06-12,MGM,True,True,True,False,False,False,-4.1454,-4.901,-3.8187,-4.0389,-5.2569,-4.2272
1110,209411798,2026-06-12,HPE,True,True,True,False,False,False,0.0623,0.4775,-14.4073,0.1688,0.1216,-14.8158
1111,12729,2026-06-15,TER,True,True,True,True,True,True,5.6867,9.1464,,7.0698,11.8662,
1112,13681,2026-06-15,WDC,True,True,False,True,True,True,12.102,3.3449,,13.4851,6.0647,
1113,266093,2026-06-15,AMAT,True,True,True,True,True,True,9.2868,14.036,,10.6699,16.7558,
1114,270639,2026-06-15,INTC,True,False,True,False,True,False,10.2299,3.9183,,11.613,6.6382,
1115,732440574,2026-06-15,LRCX,True,True,True,True,True,True,5.3019,3.3169,,6.685,6.0367,
1116,13681,2026-06-16,WDC,True,True,False,True,True,True,7.5674,-13.8941,,8.359,-11.05,
1117,9282,2026-06-17,LUV,True,False,True,False,False,False,4.0934,10.5872,,3.6305,10.5818,
1118,13681,2026-06-17,WDC,True,True,False,True,True,True,2.8773,-8.4605,,2.4144,-8.4659,
1119,491932113,2026-06-17,STX,True,True,True,True,False,True,2.6237,-9.1495,,2.1607,-9.1549,
1120,9282,2026-06-18,LUV,True,False,True,False,False,False,3.0019,7.5672,,4.7642,8.3359,
1121,266093,2026-06-18,AMAT,True,True,True,True,True,True,-5.0607,12.5634,,-3.2984,13.3321,
1122,270639,2026-06-18,INTC,True,False,True,False,True,False,-1.2762,-1.6942,,0.4861,-0.9255,
1123,691984365,2026-06-18,GEV,True,True,True,True,False,True,-6.7359,-0.6506,,-4.9735,0.1181,
1124,732440574,2026-06-18,LRCX,True,True,True,True,True,True,-4.5522,5.6215,,-2.7899,6.3902,
1125,9939,2026-06-22,MU,True,True,True,True,True,True,-5.4566,-19.4671,,-5.0012,-19.5194,
1126,12729,2026-06-22,TER,True,True,True,True,True,True,1.3589,-19.2363,,1.8143,-19.2887,
1127,266093,2026-06-22,AMAT,True,True,True,True,True,True,8.507,-5.8015,,8.9624,-5.8539,
1128,270639,2026-06-22,INTC,True,False,True,False,True,False,-6.5418,-14.6091,,-6.0864,-14.6614,
1129,691984365,2026-06-22,GEV,True,True,True,True,False,True,-2.2242,-1.2842,,-1.7688,-1.3365,
1130,732440574,2026-06-22,LRCX,True,True,True,True,True,True,0.3345,-14.194,,0.7899,-14.2464,
1131,5052,2026-06-23,BALL,True,True,True,True,False,True,2.5293,,,1.5179,,
1132,9282,2026-06-23,LUV,True,False,True,False,False,False,4.4323,,,3.4208,,
1133,79498203,2026-06-23,UAL,True,True,True,True,False,True,11.2217,,,10.2102,,
1134,9282,2026-06-24,LUV,True,False,True,False,False,False,1.2956,,,0.2373,,
1135,79498203,2026-06-24,UAL,True,True,True,True,False,True,3.5621,,,2.5038,,
1136,9282,2026-06-25,LUV,True,False,True,False,False,False,-1.2862,,,-2.9845,,
1137,79498203,2026-06-25,UAL,True,True,True,True,False,True,1.0327,,,-0.6655,,
1138,9282,2026-06-26,LUV,True,False,True,False,False,False,-2.774,,,-5.0745,,
1139,79498203,2026-06-26,UAL,True,True,True,True,False,True,-0.72,,,-3.0204,,
1140,344809106,2026-06-26,MRNA,True,False,False,False,True,False,7.7746,,,5.4742,,
1141,9282,2026-06-27,LUV,True,False,True,False,False,False,,,,,,
1142,79498203,2026-06-27,UAL,True,True,True,True,False,True,,,,,,
1143,344809106,2026-06-27,MRNA,True,False,False,False,True,False,,,,,,
